osmid,y,x,street_count,highway,ref,geometry
182830474,39.1740613,-76.0307681,3,,,POINT (1587104.7636020933 550434.9131842956)
182830505,39.1813931,-76.0367332,1,,,POINT (1585385.5830970346 553087.2618169268)
182830563,39.2378049,-75.8211588,3,,,POINT (1646224.8013002793 574349.0431404577)
182830633,39.0891478,-76.0651857,3,,,POINT (1577664.6417641167 519407.85292866494)
182830642,39.1311914,-76.0684301,3,,,POINT (1576587.5473493547 534710.5475398408)
182830648,39.1317857,-76.0704628,3,,,POINT (1576008.7578513648 534921.1127233003)
182830676,39.0775983,-76.0734458,3,,,POINT (1575362.9314042933 515177.6947806079)
182830685,39.0862008,-76.0875321,3,,,POINT (1571332.948843121 518270.3975148285)
182830714,39.0617787,-76.0546572,3,,,POINT (1580756.0898302656 509471.00935534004)
182830718,39.0665818,-76.0603291,3,,,POINT (1579127.6521860422 511203.6307762832)
182830726,39.0670448,-76.0609156,3,,,POINT (1578959.4028588722 511370.5380899064)
182830758,39.0986644,-76.0982377,3,,,POINT (1568249.482315013 522779.390232143)
182830775,39.0965695,-76.0944023,3,,,POINT (1569345.4824900706 522027.2112056279)
182830805,39.041243,-76.064582,3,,,POINT (1578014.763081564 501963.067733662)
182830829,39.0431537,-76.0630196,3,,,POINT (1578451.3635536765 502663.4763554084)
182830860,39.078399,-76.0347696,3,,,POINT (1586338.7957843149 515583.06606122584)
182830868,39.2212427,-75.9535732,3,,,POINT (1608791.1034934972 567859.9409495774)
182830927,39.2340199,-75.9457548,1,,,POINT (1610952.248344395 572538.9047375063)
182830949,39.0995577,-76.0698694,3,,,POINT (1576296.6717660115 523185.50317696907)
182830951,39.099442,-76.073297,1,,,POINT (1575324.4108514814 523133.47309685126)
182830961,38.8627681,-76.3357247,3,,,POINT (1501478.4494496335 436289.0478163733)
182830965,38.8620552,-76.334027,1,turning_circle,,POINT (1501963.7348923883 436032.9411668968)
182830968,38.9793771,-76.319057,3,,,POINT (1505907.5094634886 478791.85352280975)
182830970,38.9800673,-76.3190825,3,,,POINT (1505898.3856773926 479043.16625186487)
182830993,39.0399605,-76.0641936,3,,,POINT (1578129.8621648997 501497.1248506696)
182830999,39.0409497,-76.0636762,3,,,POINT (1578273.1183012952 501858.88830151176)
182831011,38.9598529,-76.0569366,1,turning_circle,,POINT (1580492.3811794096 472344.2384914873)
182831018,38.9693502,-76.3389513,3,,,POINT (1500278.645440465 475098.54465707234)
182831037,38.9704165,-76.2485972,1,,,POINT (1525963.7437722494 475685.6148037384)
182831046,38.9093024,-76.1956064,1,turning_circle,,POINT (1541225.1962544434 453557.01547994383)
182831053,39.0291185,-76.168502,1,,,POINT (1548540.1153503812 497261.7615212009)
182831064,39.029876,-76.16669,3,,,POINT (1549052.3230836445 497542.3312549135)
182831068,39.034382,-76.1657345,3,,,POINT (1549308.7468136624 499185.86448320805)
182831073,39.1636435,-75.8618178,4,,,POINT (1635046.0627306022 547193.6788695306)
182831128,39.1742134,-75.9061815,3,,,POINT (1622421.9809627272 550889.4018881823)
182831143,38.9589519,-76.2031399,3,,,POINT (1538923.74428314 471619.9249013125)
182831151,38.9607203,-76.2038249,3,,,POINT (1538723.3501446994 472262.25716136507)
182831179,38.9037532,-76.364625,3,,,POINT (1493145.6783494097 451156.78660786524)
182831198,38.9078223,-76.3633966,4,,,POINT (1493484.9100165593 452641.14853713656)
182831212,38.9121749,-76.3629205,3,,,POINT (1493609.3234779905 454227.26927864953)
182831236,39.10214,-75.951351,1,,,POINT (1609918.9319086222 524490.4815699267)
182831267,39.2025437,-75.9789638,1,,,POINT (1601674.315613428 560968.2785625889)
182831275,39.2378072,-75.929429,3,,,POINT (1615560.1959660412 573972.0639518771)
182831280,39.2388625,-75.927646,3,,,POINT (1616060.6708607455 574362.3337308563)
182831285,39.2407923,-75.924254,4,,,POINT (1617013.0723445346 575076.4741705887)
182831289,39.2417758,-75.9225945,3,,,POINT (1617478.8362630783 575440.2098410418)
182831366,39.0451389,-76.1196968,1,turning_circle,,POINT (1562347.6752243943 503226.2471298446)
182831373,38.9873205,-76.3008276,1,,,POINT (1511067.3746505096 481723.96305353654)
182831382,38.9910721,-76.3015056,3,,,POINT (1510864.2085354398 483088.799202494)
182831390,38.9579068,-76.2808439,1,,,POINT (1516831.8356014895 471055.84112800343)
182831415,38.959053,-76.2768373,3,,,POINT (1517967.8142886646 471482.2774674994)
182831455,39.1849144,-75.8862302,3,,,POINT (1628030.1721741147 554855.0323042702)
182831497,38.9553086,-76.2035992,3,,,POINT (1538804.7198175995 470291.9362353382)
182831506,38.955397,-76.2020065,1,turning_circle,,POINT (1539257.3395221008 470328.08565655164)
182831515,38.9496866,-76.3562386,1,,,POINT (1495414.227049402 467902.058851077)
182831530,38.9513063,-76.3557438,3,,,POINT (1495550.7785598312 468492.93510487676)
182831533,38.9517214,-76.3556191,1,,,POINT (1495585.1736583195 468644.3619824014)
182831551,38.9840563,-76.1608608,4,,,POINT (1550861.5722328136 480870.3791409421)
182831589,38.9849566,-76.1480433,3,,,POINT (1554501.8168805665 481232.0048110479)
182831604,39.0395079,-76.0029244,3,,,POINT (1595533.2058101972 501516.52454170753)
182831605,39.0392545,-76.0063427,1,,,POINT (1594563.349429791 501413.65327234665)
182831617,38.9706945,-76.2146699,3,,,POINT (1535608.4415246237 475868.04716551286)
182831659,39.0962065,-76.1234829,1,,,POINT (1561093.8419928413 521814.44959313207)
182831671,39.1333515,-75.7866774,3,,,POINT (1656496.2582879504 536436.1448699286)
182831841,39.1753907,-75.8207775,3,,,POINT (1646626.435731897 551619.5870599098)
182831901,39.1918308,-75.8305578,4,,,POINT (1643777.31032114 557571.2706152315)
182831924,39.1982091,-75.83766,3,,,POINT (1641734.93503476 559868.4968499969)
182831931,39.204641,-75.8447726,3,,,POINT (1639689.7252235783 562185.3718068703)
182831976,38.9233123,-76.2588346,3,,,POINT (1523192.5157899847 458506.94654923043)
182831983,38.9236514,-76.2594153,3,,,POINT (1523026.3107122197 458629.1020283631)
182832006,38.9225538,-76.2561752,1,,,POINT (1523951.3385073687 458236.863526203)
182832167,39.0048636,-75.9634464,3,,,POINT (1606888.9316154304 489024.5176088747)
182832262,39.119114,-75.8893557,3,,,POINT (1627435.8649234893 530880.27550129)
182832284,39.114784,-75.88964,1,,,POINT (1627374.3913818193 529302.3578860284)
182832289,38.9716847,-76.2812677,3,,,POINT (1516671.8202916314 476072.6915813981)
182832294,38.9730047,-76.283105,1,turning_circle,,POINT (1516145.7055112945 476549.31838880555)
182832313,38.9942167,-76.3016741,4,,,POINT (1510807.5565021574 484233.67910274)
182832316,38.9946617,-76.3031533,4,,,POINT (1510385.9189943662 484392.53320875665)
182832323,38.9954072,-76.3061686,4,,,POINT (1509526.8884338643 484657.5129385437)
182832327,38.9954708,-76.3102442,3,,,POINT (1508368.4144072027 484671.8978949271)
182832331,38.9954909,-76.3118122,3,,,POINT (1507922.7287246664 484675.85490447993)
182832364,38.9749027,-76.2515302,3,,,POINT (1525116.491237037 477312.600504024)
182832407,38.973265,-76.29941,3,,,POINT (1511509.592350257 476608.1291830155)
182832415,38.9740845,-76.2918783,3,,,POINT (1513648.4743349887 476923.1063834102)
182832434,39.1457109,-75.8983001,3,,,POINT (1624781.4613011836 540535.8611075833)
182832467,39.1622315,-75.9063454,3,,,POINT (1622427.7998034884 546525.1081222724)
182832487,39.1722782,-75.9070145,3,,,POINT (1622194.2827318192 550181.7840682528)
182832518,39.179804,-75.904488,3,,,POINT (1622877.6154108185 552931.22642645)
182832527,38.9557619,-76.0784145,4,,,POINT (1574400.4288140521 470791.9888350154)
182832645,38.985033,-76.071902,3,,,POINT (1576143.9102060734 481470.83952618536)
182832668,38.9933542,-76.075389,3,,,POINT (1575122.076605112 484491.2486446724)
182832677,38.9959391,-76.0748633,3,,,POINT (1575261.9427049644 485434.1485638463)
182832741,39.023525,-76.0769638,3,,,POINT (1574563.4066554324 495474.5576177515)
182832836,39.0402057,-76.0723032,3,,,POINT (1575825.6747777786 501562.91469549463)
182832843,39.0403427,-76.0720079,3,,,POINT (1575909.038100456 501613.66122250026)
182832901,38.9721953,-76.0289364,3,,,POINT (1588406.0781767855 476922.59757481294)
182832905,38.972574,-76.02968,3,,,POINT (1588193.2156317458 477058.2658304054)
182832927,38.9762321,-76.0316037,3,,,POINT (1587632.200823128 478384.677760995)
182832974,38.9644108,-76.3406666,4,,,POINT (1499803.9647158724 473296.1187577281)
182832987,38.9649051,-76.342127,3,,,POINT (1499387.435148598 473473.14396623743)
182832990,38.9654953,-76.3436586,4,,,POINT (1498950.4163216844 473684.95650559885)
182833009,38.9660615,-76.3451512,3,,,POINT (1498524.5558800753 473888.1153155993)
182833013,38.9666329,-76.3466305,3,,,POINT (1498102.470019882 474093.2020093205)
182833058,38.9202649,-76.3483051,3,,,POINT (1497746.9039195813 457202.92577228503)
182833074,38.9360171,-76.3614475,1,,,POINT (1493967.7076292809 462913.3223480341)
182833109,38.9630133,-76.2192047,3,,,POINT (1534343.1266415091 473059.57162971335)
182833121,38.9807769,-76.3112104,3,,,POINT (1508134.1956456602 479318.38640207174)
182833130,38.9807894,-76.3127969,1,turning_circle,,POINT (1507683.1800820588 479319.5399504084)
182833165,38.9649135,-76.1655747,3,,,POINT (1549585.396249733 473886.5057932476)
182833198,39.2431235,-75.9111071,1,,,POINT (1620726.3116793113 575969.6473278223)
182833215,38.8880439,-76.3580313,3,,,POINT (1495062.2821470783 445448.75284343946)
182833219,38.8880857,-76.3640662,3,,,POINT (1493344.445422293 445451.95296150644)
182833230,38.887973,-76.3499652,3,,,POINT (1497358.3416478985 445439.1788120888)
182833255,38.9674069,-76.2232797,1,,,POINT (1533170.8657627134 474649.79263717274)
182833267,39.0387426,-76.0566111,3,,,POINT (1580288.0175931186 501075.7451463081)
182833270,39.0392139,-76.0584316,4,,,POINT (1579769.1825034388 501242.0492083051)
182833280,39.0406053,-76.0626325,3,,,POINT (1578570.832515368 501736.50349758787)
182833285,39.041516,-76.065411,3,,,POINT (1577778.2978099147 502060.0799961099)
182833326,38.9426796,-76.2850435,1,turning_circle,,POINT (1515681.1026940136 465500.8521421941)
182833340,38.9436256,-76.2842013,3,,,POINT (1515917.9339238463 465847.25342316413)
182833352,38.8598139,-76.3390573,3,,,POINT (1500537.337432462 435206.27974523406)
182833356,38.8600854,-76.3397292,1,turning_circle,,POINT (1500345.3021208586 435303.7719246594)
182833385,38.9856844,-76.2875821,3,,,POINT (1514836.8626623175 481157.2140120152)
182833449,38.9524875,-76.2000903,1,,,POINT (1539811.5154908437 469273.2484036932)
182833455,38.9562575,-76.200588,3,,,POINT (1539657.9601177133 470644.99913242616)
182833466,38.9591848,-76.2009558,3,,,POINT (1539544.0420512445 471710.17310915113)
182833481,39.0582362,-75.913328,3,,,POINT (1620898.9144795672 508627.5061760688)
182833650,38.985535,-76.3185648,3,,,POINT (1506030.684946824 481035.5698746014)
182833693,39.1301883,-76.0187546,4,,,POINT (1590682.1368002857 534492.8523859443)
182833737,39.1487243,-76.021123,3,,,POINT (1589937.9324614382 541236.3876664352)
182833800,39.086565,-76.019482,4,,,POINT (1590646.4543987992 518603.30299381044)
182833840,39.1008601,-76.03452,4,,,POINT (1586323.1307139348 523763.98454165884)
182833855,39.0445872,-76.0707207,1,,,POINT (1576258.8892548925 503163.1859121756)
182833904,38.9668925,-76.3111096,3,,,POINT (1508201.0085153535 474261.99474736035)
182833910,39.007225,-76.2967474,3,,,POINT (1512171.2663003558 488981.9866561672)
182833913,39.0067186,-76.2970035,1,turning_circle,,POINT (1512099.9142517515 488796.99751737964)
182833918,38.9634035,-76.3486555,3,,,POINT (1497535.115827603 472912.9597360992)
182833921,38.9628477,-76.3471589,3,,,POINT (1497962.0945464612 472713.5805491415)
182833949,39.0340997,-76.0213599,1,,,POINT (1590318.2909400533 499490.2616981398)
182833976,39.1907121,-75.8263961,1,,,POINT (1644961.9927583176 557178.9854834601)
182833982,39.1927539,-75.8278697,3,,,POINT (1644534.813125508 557917.2276743661)
182834018,38.8606817,-76.337735,3,,,POINT (1500911.5628824758 435525.0497229677)
182834034,38.8615526,-76.3383693,1,turning_circle,,POINT (1500728.6525776938 435840.9102632396)
182834053,38.9314194,-76.1734195,3,,,POINT (1547465.4037935198 461668.095519678)
182834054,38.9309702,-76.1691024,3,,,POINT (1548694.9136538054 461515.65183790994)
182834083,39.2138654,-76.0301345,3,,,POINT (1587130.356830788 564933.55987491)
182834109,39.0606861,-76.0976681,1,turning_circle,,POINT (1568547.8466648003 508949.5013515079)
182834121,39.2164777,-76.0304579,3,,,POINT (1587028.6249348617 565883.9973380268)
182834159,38.9691057,-76.2156175,1,,,POINT (1535344.0111222828 475287.1056705676)
182834167,38.9695316,-76.2141315,3,,,POINT (1535765.1543715426 475445.8477996516)
182834185,38.9704953,-76.2107002,1,turning_circle,,POINT (1536737.6524816789 475805.23417013645)
182834189,38.9682522,-76.3355838,3,,,POINT (1501238.9628984556 474705.61047619814)
182834196,38.9697746,-76.3404748,4,,,POINT (1499844.3855340744 475249.9756452574)
182834197,38.9704179,-76.3418293,4,,,POINT (1499457.6034334183 475481.48237774015)
182834200,38.9710581,-76.3431315,3,,,POINT (1499085.7053226614 475711.97288946196)
182834218,39.191796,-76.0122524,3,,,POINT (1592283.749677294 556950.1593231661)
182834221,39.1927973,-76.0123581,1,turning_circle,,POINT (1592249.847570598 557314.5098819471)
182834231,38.9612034,-76.2160693,4,,,POINT (1535240.2762401777 472408.06537172507)
182834274,38.9579466,-76.0091242,3,,,POINT (1594094.7686805257 471794.0076268823)
182834278,38.9593055,-76.0123777,1,turning_circle,,POINT (1593164.3005184988 472278.8683861329)
182834298,38.893213,-76.346255,3,,,POINT (1498400.7199072095 447355.0693075744)
182834319,38.9729026,-76.1927589,3,,,POINT (1541830.6111384602 476726.5515113504)
182834327,38.976442,-76.1889734,1,turning_loop,,POINT (1542895.3391321248 478025.10286580387)
182834338,39.1944083,-76.0145201,3,,,POINT (1591630.78668843 557894.6163876256)
182834358,39.1933926,-76.0103638,1,turning_circle,,POINT (1592812.6963357225 557537.4401035395)
182834380,39.2136737,-76.0274601,3,,,POINT (1587888.8219690511 564871.8035218361)
182834396,38.9081042,-76.2005228,1,turning_circle,,POINT (1539830.0857263198 453108.35923755716)
182834408,38.9846895,-76.2827006,4,,,POINT (1516227.2348739246 480805.7435280511)
182834416,38.985577,-76.2814184,3,,,POINT (1516589.1500778003 481131.83151827735)
182834419,38.9862118,-76.2813646,3,,,POINT (1516602.6222999971 481363.1419015243)
182834426,38.987105,-76.2813915,1,,,POINT (1516592.4155251144 481688.37935397145)
182834464,39.1484874,-76.0202483,3,,,POINT (1590186.9089335836 541152.7704060557)
182834487,39.2471011,-75.8626204,1,,,POINT (1634439.7968236962 577585.7325354709)
182834495,38.9117111,-76.157919,3,,,POINT (1551940.8060007205 454530.9337201265)
182834546,38.9196041,-76.14528,3,,,POINT (1555510.1055409312 457438.859140018)
182834564,38.9322119,-76.130582,3,,,POINT (1559647.9737561115 462069.906721283)
182834637,38.9581547,-76.3002871,1,,,POINT (1511302.4211529298 471103.1579750813)
182834684,38.9708057,-76.3124547,3,,,POINT (1507807.8396525423 475684.27218049864)
182834689,38.9707838,-76.3116849,3,,,POINT (1508026.755123196 475677.9456200175)
182834690,38.9707878,-76.3113281,3,,,POINT (1508128.1829521835 475680.1674518953)
182834694,38.9707911,-76.3106871,3,,,POINT (1508310.4111993436 475682.7447325459)
182834704,38.9455793,-76.1273355,3,,,POINT (1560524.904311038 466946.9210006948)
182834708,38.9458859,-76.1249719,1,turning_circle,,POINT (1561196.035295077 467065.0148828568)
182834727,39.0831973,-76.0618602,3,,,POINT (1578630.7652376061 517250.40189751517)
182834731,39.0874471,-76.0574661,1,,,POINT (1579862.0329497794 518810.9985940861)
182834741,39.0385202,-76.0673656,1,,,POINT (1577234.313463853 500963.36223808426)
182834783,38.9493724,-76.1254357,1,turning_circle,,POINT (1561051.967780719 468333.482705892)
182834797,38.9191474,-76.3462103,1,turning_circle,,POINT (1498345.7976358254 456800.20417587826)
182834822,38.9204397,-76.3544512,3,,,POINT (1495997.8632382408 457254.16212297336)
182834871,38.9913265,-76.1596916,3,,,POINT (1551169.5382558447 483521.1663428586)
182834887,39.0704903,-75.8562005,3,,,POINT (1637063.756080322 513288.4053389839)
182834967,39.1015431,-75.8739575,3,,,POINT (1631883.2190330164 524534.6972277906)
182834974,39.1147718,-75.870401,4,,,POINT (1632832.817007531 529364.8844373546)
182835013,39.1435009,-75.8642383,3,,,POINT (1634451.0786436303 539849.3847070308)
182835021,39.1445666,-75.8645073,4,,,POINT (1634369.962762471 540236.5526833935)
182835038,39.1463615,-75.8649775,4,,,POINT (1634228.488759966 540888.5788278396)
182835145,38.9174372,-76.3496007,3,,,POINT (1497385.6377392989 456170.4748196939)
182835149,38.9156446,-76.3496328,3,,,POINT (1497381.1559501777 455517.5617250011)
182835199,38.9108371,-76.3510705,3,,,POINT (1496984.544125918 453763.8053231415)
182835217,38.8976884,-76.1881313,1,,,POINT (1543389.8068637059 449346.2057531247)
182835228,39.0075635,-76.3065407,3,,,POINT (1509387.5047778625 489083.97802675323)
182835232,39.0079178,-76.3056247,1,turning_circle,,POINT (1509646.8090378155 489214.99117960955)
182835238,38.9439642,-76.1668688,1,turning_circle,,POINT (1549287.0870810566 466253.67667523376)
182835250,38.9450662,-76.1652841,3,,,POINT (1549734.1136596296 466659.12744298903)
182835289,38.9437812,-76.1665756,3,,,POINT (1549371.0830511972 466187.79171998147)
182835308,39.1952694,-75.8045962,3,,,POINT (1651118.532605222 558918.8847325764)
182835321,39.2060231,-75.7993809,4,,,POINT (1652544.9835950108 562854.6916397145)
182835349,39.2143121,-75.7806634,3,,,POINT (1657808.1935472812 565943.776945681)
182835388,39.218639,-75.760888,3,,,POINT (1663389.4191292166 567595.0418054655)
182835443,38.9527508,-76.1254298,1,,,POINT (1561041.8580586675 469563.863027527)
182835471,38.9687047,-76.1668327,1,turning_circle,,POINT (1549215.118380575 475263.9489836425)
182835485,39.2074016,-75.8411807,3,,,POINT (1640694.7410176902 563203.6676360725)
182835524,39.0633732,-76.0187294,3,,,POINT (1590950.8588103184 510159.3581447483)
182835575,39.0865797,-76.0644892,3,,,POINT (1577871.9091797015 518474.5919243784)
182835586,39.2060961,-75.9199374,1,,,POINT (1618385.0997032505 562454.5485592446)
182835606,39.2105843,-75.921703,3,,,POINT (1617865.5063654033 564083.2307778377)
182835615,39.2225868,-76.0289976,3,,,POINT (1587418.6806289009 568113.3573654445)
